,offensiveness_score,old_score_perspective,new_score_perspective,bert_cos_similarity
1815,0.521,0.5885171,0.025910228,0.8944801688194275
1816,-0.312,0.05799546,0.033334624,0.7945573329925537
1817,-0.085,0.33504707,0.018723432,0.8536342978477478
1818,-0.625,0.07054565,0.018849092,0.6397253274917603
1819,0.542,0.55739564,0.112746716,0.9284769892692566
1820,0.25,0.5024724,0.14256015,0.901268482208252
1821,-0.319,0.054531995,0.028031485,0.9481260776519777
1822,0.222,0.37955463,0.11429678,0.7374009490013123
1823,-0.064,0.119997114,0.06500591,0.9206639528274536
1824,0.104,0.11419344,0.039226998,0.8932642936706543
1825,0.208,0.743089,0.0126288915,0.6763669848442078
1826,0.532,0.50789946,0.11450345,0.9410213828086852
1827,-0.106,0.032863233,0.011812098,0.8095687031745911
1828,0.271,0.40336934,0.051810697,0.8596037030220032
1829,-0.792,0.014576632,0.019100413,0.619819700717926
1830,0.042,0.4269174,0.034984488,0.6908204555511475
1831,-0.167,0.10522962,0.021196328,0.7753117680549622
1832,0.104,0.2648175,0.07371122,0.8470451831817627
1833,0.146,0.4269174,0.30716252,0.8834562301635742
1834,-0.542,0.020842785,0.013571346,0.9096718430519104
1835,0.104,0.37751234,0.048594624,0.823702335357666
1836,-0.25,0.11171334,0.09828771,0.96355003118515
1837,0.375,0.15048122,0.112850055,0.909945785999298
1838,0.152,0.50759226,0.28548008,0.8799752593040466
1839,0.458,0.36095104,0.23812068,0.8916099667549133
1840,-0.146,0.36867723,0.2854699,0.8793816566467285
1841,0.25,0.3245134,0.11171334,0.8607966899871826
1842,0.239,0.32289913,0.10826672,0.8193753957748413
1843,0.125,0.20195828,0.17458448,0.8821306824684143
1844,0.312,0.27412915,0.17718399,0.9716809988021852
1845,-0.562,0.013571346,0.009298885,0.907455027103424
1846,-0.375,0.03192045,0.04067813,0.8841138482093811
1847,0.213,0.4014846,0.29771072,0.8767120838165283
1848,0.271,0.60152835,0.112643376,0.8212329149246216
1849,0.062,0.29405528,0.11088664,0.874562680721283
1850,0.083,0.45549932,0.28087774,0.9074560403823853
1851,0.5,0.72028047,0.33421695,0.8910335302352905
1852,0.021,0.11378009,0.09033044,0.8893225193023682
1853,0.479,0.6342749,0.27975297,0.8750384449958801
1854,-0.021,0.3140926,0.30427247,0.7774388790130615
1855,0.174,0.36095104,0.2191003,0.9157574772834778
1856,0.188,0.32712606,0.2763787,0.9327256083488464
1857,0.489,0.45757914,0.19986437,0.86183762550354
1858,-0.167,0.013445686,0.012566062,0.9598523378372192
1859,-0.167,0.3666224,0.2312681,0.8955869674682617
1860,-0.104,0.4269174,0.024142517,0.7807832956314087
1861,0.062,0.11652588,0.10870059,0.8658483028411865
1862,0.042,0.37751234,0.11450345,0.8669813871383667
1863,0.562,0.8115627,0.09741997,0.806130588054657
1864,0.333,0.048099842,0.039226998,0.8991262912750244
1865,-0.438,0.032156147,-1.0,0.759502112865448
1866,0.104,0.3389984,0.014136819,0.7111074924468994
1867,0.104,0.25084448,0.2854903,0.959728181362152
1868,-0.292,0.24282593,0.11119666,0.6978912353515625
1869,-0.021,0.20056234,0.055274166,0.8934846520423889
1870,0.562,0.6588125,0.2786282,0.9092106223106384
1871,0.646,0.911035,0.22712809,0.819198727607727
1872,0.152,0.2043827,0.20056234,0.9217195510864258
1873,0.333,0.36095104,0.3057765,0.9373351335525512
1874,-0.277,0.112436704,0.15269235,0.8789555430412292
1875,0.292,0.4574824,0.21241048,0.8997312784194946
1876,0.458,0.40060925,0.2330714,0.9026584029197692
1877,0.146,0.4475325,0.18079062,0.8327537775039673
1878,0.333,0.50759226,0.24282593,0.9304467439651488
1879,0.083,0.2786282,0.2412222,0.9297741651535034
1880,0.229,0.30439767,0.23523538,0.9434710144996644
1881,0.146,0.28087774,0.12867521,0.8252956867218018
1882,-0.417,0.27975297,0.011372286,0.8958811163902283
1883,-0.404,0.06025757,-1.0,0.8363756537437439
1884,-0.196,0.01646154,0.01237757,0.88880455493927
1885,-0.583,0.028856417,0.024613906,0.6591768860816956
1886,-0.149,0.015833238,0.03192045,0.9321420192718506
1887,-0.396,0.015267765,0.01438814,0.9288289546966552
1888,-0.229,0.07212844,0.024967449,0.8494067192077637
1889,-0.479,0.016964182,0.012440401,0.9401599764823914
1890,-0.362,0.026499467,0.011309455,0.8690788149833679
1891,-0.167,0.025556687,0.021667719,0.93729567527771
1892,0.583,0.76523775,0.01633588,0.7617019414901733
1893,-0.396,0.07212844,0.08479069,0.8327568173408508
1894,-0.545,0.010681152,0.008482091,0.836357057094574
1895,-0.479,0.04216247,0.034277402,0.8719460368156433
1896,-0.104,0.26104406,0.16098402,0.940679132938385
1897,-0.312,0.103928015,0.03781283,0.8319301009178162
1898,-0.104,0.41910073,0.050078966,0.8593379259109497
1899,0.062,0.6852916,0.1883923,0.8500294089317322
1900,0.312,0.50503236,0.016021729,0.725459098815918
1901,0.458,0.3057765,0.03639866,0.9191628098487854
1902,0.34,0.37073207,-1.0,0.8721650838851929
1903,0.083,0.48141238,0.057748068,0.8562889695167542
1904,0.333,0.8629672,0.029917045,0.7918222546577454
1905,-0.085,0.19986437,0.2540519,0.92303466796875
1906,0.064,0.19599396,0.0969861,0.9242106080055236
1907,0.574,0.76197964,0.027088705,0.9049749374389648
1908,-0.396,0.059479803,0.03357032,0.6219010353088379
1909,0.479,0.7510937,0.017718147,0.7941195368766785
1910,0.292,0.57271194,0.040925518,0.9277939796447754
1911,-0.021,0.5885171,0.077668175,0.853430449962616
1912,-0.188,0.02873857,0.018849092,0.7413198947906494
1913,-0.208,0.036162965,0.037577134,0.891541600227356
1914,0.812,0.944597,0.25462922,0.8266436457633972
1915,0.229,0.18744208,0.028856417,0.8422331809997559
1916,0.625,0.7701451,0.17631748,0.6768242120742798
1917,0.083,0.6027529,0.3389984,0.7978615760803223
1918,-0.354,0.11378009,0.04686289,0.7795637845993042
1919,0.213,0.44393396,0.2854835,0.8694545030593872
1920,0.489,0.62702215,0.055026773,0.7738125324249268
1921,0.13,0.4269174,0.019226074,0.8423569798469543
1922,-0.128,0.2854971,0.20219094,0.9385384917259216
1923,-0.146,0.3666224,0.025674535,0.8696302771568298
1924,0.771,0.8115627,0.015958898,0.8962705135345459
1925,0.458,0.62702215,0.053295042,0.7391688227653503
1926,0.708,0.83334327,0.024849601,0.6947892308235168
1927,0.646,0.78207105,0.016587202,0.7716471552848816
1928,-0.167,0.03015274,0.015393426,0.8202337026596069
1929,0.188,0.47119883,0.09872158,0.8099433183670044
1930,0.271,0.3827457,0.1460314,0.8037770986557007
1931,0.188,0.40614098,0.15490346,0.8728439807891846
1932,0.021,0.39842087,0.28548008,0.9162362813949584
1933,0.438,0.44573322,0.06500591,0.9002558588981628
1934,-0.146,0.10566349,0.021432023,0.9115104675292968
1935,0.354,0.47886392,0.011937759,0.818291187286377
1936,-0.688,0.024260364,0.028031485,0.8347471952438354
1937,-0.271,0.022728346,0.02543884,0.9034624099731444
1938,-0.667,0.009927189,0.010618322,0.950550377368927
1939,-0.319,0.031331215,0.012754552,0.8331224918365479
1940,-0.106,0.046368107,0.011372286,0.9202173352241516
1941,-0.312,0.03875561,0.024260364,0.9235070943832396
1942,-0.196,0.112953395,0.11388343,0.9066035747528076
1943,0.104,0.036162965,0.011937759,0.7820742130279541
1944,-0.383,0.1373533,0.03828422,0.8879957795143127
1945,0.25,0.7510937,0.45549932,0.870012640953064
1946,0.667,0.7675452,0.019351736,0.7424835562705994
1947,-0.404,0.5779532,0.4269174,0.8236409425735474
1948,-0.043,0.09655223,0.032391842,0.8935628533363342
1949,0.087,0.5566829,0.1587729,0.8490193486213684
1950,-0.312,0.21508642,0.29953843,0.8867486715316772
1951,0.085,0.200795,0.1140901,0.9033653140068054
1952,0.062,0.50503236,0.112436704,0.9159071445465088
1953,-0.208,0.09828771,0.20335422,0.8977208733558655
1954,-0.167,0.033806015,0.017718147,0.6766284704208374
1955,-0.083,0.12520397,0.044141594,0.8831287622451782
1956,0.146,0.32182294,0.06381883,0.8710361123085022
1957,0.0,0.29771072,0.13388206,0.9270978569984436
1958,0.125,0.718943,0.18079062,0.7588634490966797
1959,-0.511,0.032627538,0.022610499,0.9336007833480836
1960,0.067,0.11036996,0.10826672,0.9191532731056212
1961,-0.458,0.023553278,0.037577134,0.8518518805503845
1962,-0.312,0.01859777,0.013571346,0.9340512156486512
1963,0.174,0.42568782,0.045625936,0.945033609867096
1964,-0.354,0.11078331,0.051068526,0.7051807045936584
1965,-0.042,0.11057663,0.040183347,0.8341829776763916
1966,-0.234,0.03357032,0.029799197,0.9122799634933472
1967,-0.333,0.07291982,0.15656179,0.7643682360649109
1968,-0.333,0.11316007,0.017466826,0.8554863929748535
1969,-0.146,0.037577134,0.033806015,0.912075400352478
1970,-0.562,0.014136819,0.024849601,0.8226564526557922
1971,-0.532,0.014953613,0.0126288915,0.6927663087844849
1972,-0.479,0.025910228,0.02685301,0.9113713502883912
1973,-0.542,0.012126249,0.020842785,0.5672445297241211
1974,-0.065,0.054531995,0.1460314,0.9366803765296936
1975,-0.021,0.2854869,0.05230548,0.9739257097244264
1976,0.188,0.44039994,0.13041082,0.8920125961303711
1977,-0.659,0.021196328,0.028149333,0.8169519901275635
1978,0.298,0.1373533,0.038519915,0.8559583425521851
1979,0.146,0.39021665,0.08795626,0.8625075817108154
1980,-0.383,0.042657252,0.032863233,0.6534839868545532
1981,-0.133,0.026617315,0.018723432,0.9290755391120912
1982,-0.174,0.08716487,0.015896067,0.9698081016540528
1983,-0.521,0.03781283,0.017592486,0.9340035915374756
1984,0.104,0.05799546,0.011120965,0.8954340219497681
1985,-0.208,0.025085296,0.017843807,0.8930993676185608
1986,-0.396,0.016587202,0.017969469,0.8505347967147827
1987,-0.354,0.023553278,0.01218908,0.6370376944541931
1988,-0.438,0.026735162,0.02638162,0.937510073184967
1989,-0.5,0.02343543,0.03357032,0.8508644700050354
1990,-0.458,0.07054565,0.035691574,0.8903266787528992
1991,-0.167,0.2854699,0.03309893,0.81526118516922
1992,0.104,0.5885171,0.032627538,0.9108756184577942
1993,-0.417,0.20009702,0.013634177,0.9209213256835938
1994,-0.17,0.3286776,0.27412915,0.8674965500831604
1995,0.167,0.3302291,0.09525062,0.8127409219741821
1996,-0.562,0.02308189,0.023317585,0.6737022399902344
1997,0.438,0.5921536,0.05230548,0.8837655186653137
1998,0.0,0.21107252,0.030506283,0.906793773174286
1999,-0.2,0.049584184,0.017466826,0.8785713911056519
2000,-0.583,0.05378982,0.022728346,0.8262702822685242
2001,-0.542,0.0154562555,0.023317585,0.7204083204269409
2002,0.064,0.11739369,0.042657252,0.954681932926178
2003,-0.062,0.24442963,0.032627538,0.9070491194725036
2004,0.062,0.27975297,0.2330714,0.8109222650527954
2005,0.167,0.49139655,0.2820025,0.8703659772872925
2006,-0.042,0.23667802,0.25462922,0.8833511471748352
2007,-0.042,0.18269104,0.04290464,0.7746508121490479
2008,0.333,0.718943,0.030859824,0.6526061296463013
2009,-0.021,0.17198499,0.02873857,0.6363811492919922
2010,0.438,0.4850187,0.03828422,0.5290300846099854
2011,0.0,0.37576625,0.01633588,0.9401464462280272
2012,-0.167,0.024378212,0.10956833,0.827484130859375
2013,-0.229,0.020960633,0.021314176,0.68565434217453
2014,-0.021,0.2191003,0.20126031,0.8749294877052307
2015,-0.229,0.09033044,0.019351736,0.9164758324623108
2016,0.0,0.4014846,0.1269396,0.8977917432785034
2017,-0.021,0.3140926,0.030034892,0.7736926674842834
2018,-0.375,0.055521555,0.02343543,0.800350546836853
2019,0.729,0.85173553,0.041172907,0.6122570633888245
2020,-0.25,0.04290464,0.027913637,0.8099528551101685
2021,-0.021,0.022964042,0.010429831,0.8567211031913757
2022,0.062,0.13214645,0.06500591,0.9505758881568908
2023,0.479,0.47173777,0.06500591,0.8800114393234253
2024,-0.354,0.020607091,0.017592486,0.7584761381149292
2025,0.792,0.89241093,0.39915034,0.8636457324028015
2026,0.708,0.7998551,0.037105743,0.9083906412124634
2027,0.422,0.47119883,0.038519915,0.8663464784622192
2028,-0.375,0.06421452,0.027206551,0.8882442712783813
2029,0.229,0.47886392,0.04240986,0.8247534036636353
2030,-0.417,0.059727192,0.069754265,0.9013448357582092
2031,-0.422,0.02107848,0.015896067,0.7820979356765747
2032,-0.021,0.071337044,0.06896287,0.7148836851119995
2033,-0.208,0.24763705,0.0969861,0.8747828006744385
2034,-0.479,0.0154562555,0.015267765,0.8821976184844971
2035,-0.354,0.01426248,0.014073989,0.8087505102157593
2036,0.25,0.54823303,0.011623607,0.790347695350647
2037,-0.271,0.12867521,0.06896287,0.716903805732727
2038,0.804,0.91625386,0.036634352,0.73438960313797
2039,-0.149,0.2359567,0.09033044,0.8191388845443726
2040,-0.532,0.032156147,0.022256956,0.8370004296302795
2041,-0.188,0.16043124,0.017215505,0.8442848920822144
2042,-0.104,0.15766735,0.014073989,0.9143764972686768
2043,0.146,0.30319387,0.17198499,0.8976330161094666
2044,-0.188,0.02543884,0.027324399,0.7303974628448486
2045,0.042,0.079250954,0.015016444,0.7977898716926575
2046,-0.417,0.01847211,0.054531995,0.8834274411201477
2047,0.104,0.1883923,0.11388343,0.7764015197753906
2048,-0.042,0.046368107,0.022021262,0.8917375802993774
2049,-0.021,0.17631748,0.23812068,0.9525861740112304
2050,-0.042,0.09958932,0.017341165,0.7725403308868408
2051,-0.25,0.05280026,0.01859777,0.7329452037811279
2052,-0.435,0.016838523,0.021314176,0.7404651641845703
2053,0.292,0.43230394,0.044141594,0.9485276341438292
2054,-0.146,0.07845957,0.040183347,0.8686854243278503
2055,0.128,0.5721988,0.025320992,0.7526932954788208
2056,-0.064,0.09112182,0.01834645,0.8486596941947937
2057,-0.2,0.017466826,0.009110395,0.8757888674736023
2058,0.271,0.45761138,0.15213956,0.9318500757217408
2059,-0.292,0.085582085,0.067380086,0.8465242385864258
2060,0.562,0.75208336,0.04315203,0.8758270740509033
2061,-0.213,0.021314176,0.012943043,0.7681105732917786
2062,-0.298,0.024378212,0.022021262,0.8338304162025452
2063,-0.021,0.295883,0.0969861,0.8864560723304749
2064,0.188,0.3250515,0.07291982,0.8214899301528931
2065,-0.083,0.08004235,0.033806015,0.8462744355201721
2066,-0.152,0.15545623,0.018723432,0.9477755427360536
2067,-0.043,0.027324399,0.007853788,0.7782530784606934
2068,-0.583,0.014702292,0.013508516,0.9737141728401184
2069,0.458,0.6342749,0.0069113337,0.7068785429000854
2070,-0.021,0.012314741,0.008293601,0.8507018089294434
2071,0.375,0.45243698,0.049584184,0.9013391733169556
2072,-0.083,0.11129999,0.037105743,0.8959858417510986
2073,-0.021,0.06896287,0.015833238,0.9170540571212769
2074,-0.396,0.019100413,0.0137598375,0.8653112649917603
2075,0.083,0.1587729,0.05750068,0.9485965967178344
2076,-0.333,0.05725329,0.02449606,0.9322845339775084
2077,0.812,0.73663366,0.34757367,0.7646923661231995
2078,-0.312,0.009110395,0.008010864,0.8637152910232544
2079,-0.167,0.019728716,0.05651112,0.8211639523506165
2080,0.083,0.14256015,0.02035702,0.9144188165664672
2081,-0.021,0.103928015,0.035691574,0.8162282705307007
2082,-0.149,0.051068526,0.03734144,0.8594054579734802
2083,-0.617,0.012440401,0.013320025,0.8827295303344727
2084,-0.292,0.069754265,0.022846194,0.8895614743232727
2085,-0.229,0.11192002,0.027677942,0.8602644205093384
2086,-0.574,0.16158698,0.005026425,0.944260835647583
2087,-0.326,0.04315203,0.025320992,0.9439994692802428
2088,-0.5,0.059479803,0.03969839,0.643858015537262
2089,-0.146,0.08320791,0.011560776,0.9175804257392884
2090,-0.292,0.27236435,0.11140333,0.8738980889320374
2091,0.0,0.2763787,0.02249265,0.5944691896438599
2092,0.104,0.718943,0.49139655,0.7955679297447205
2093,-0.646,0.023317585,0.030506283,0.9546843767166138
2094,-0.229,0.3811502,0.3140926,0.9237245321273804
2095,0.213,0.3375374,0.032863233,0.845805823802948
2096,-0.354,0.049336795,0.038519915,0.881964385509491
2097,-0.542,0.02035702,0.009047564,0.8339765071868896
2098,-0.396,0.11067997,0.024731753,0.8770186305046082
2099,0.292,0.5885171,0.11098998,0.6685846447944641
2100,-0.083,0.2854869,0.021196328,0.6577829718589783
2101,-0.396,0.10956833,0.02343543,0.806669294834137
2102,-0.438,0.11419344,0.04216247,0.7384589910507202
2103,-0.271,0.042657252,0.0079480335,0.5654204487800598
2104,-0.208,0.038519915,0.049584184,0.8744229674339294
2105,-0.25,0.0438942,0.039462693,0.8235502243041992
2106,-0.064,0.15822013,0.030859824,0.9097096920013428
2107,-0.208,0.07687678,0.03781283,0.735714852809906
2108,-0.064,0.36095104,0.02107848,0.8780646324157715
2109,-0.146,0.03828422,0.031449065,0.6558701992034912
2110,0.229,0.11652588,0.050078966,0.872745156288147
2111,0.604,0.8403191,0.024967449,0.8447579145431519
2112,0.438,0.8403191,0.0414203,0.6773706674575806
2113,0.396,0.5885171,0.012754552,0.8673217296600342
2114,0.667,0.8696708,0.026499467,0.6620269417762756
2115,0.625,0.8778702,0.103060275,0.7625455260276794
2116,0.542,0.718943,0.009613037,0.6947117447853088
2117,0.644,0.88599813,0.02308189,0.7124567031860352
2118,-0.188,0.06896287,0.015267765,0.8708664774894714
2119,-0.609,0.02308189,0.02543884,0.8734946250915527
2120,-0.521,0.018723432,0.011812098,0.937398076057434
2121,-0.396,0.10522962,0.021903414,0.9445772767066956
2122,-0.521,0.03015274,0.025085296,0.9083912372589112
2123,-0.542,0.026145924,0.021785567,0.9487501978874208
2124,0.292,0.31132057,0.27047762,0.9323548674583436
2125,0.083,0.42985553,0.023317585,0.603094756603241
2126,0.521,0.43230394,0.07212844,0.920201539993286
2127,-0.25,0.15711457,0.024613906,0.7016752362251282
2128,-0.375,0.16245349,0.04166769,0.8184025287628174
2129,-0.5,0.112540044,0.063423134,0.9061187505722046
2130,-0.521,0.15600902,0.17631748,0.8270080089569092
2131,-0.062,0.17805049,0.026145924,0.77147376537323
2132,-0.217,0.07371122,0.0131943645,0.8058489561080933
2133,-0.292,0.049584184,0.027913637,0.8864582777023315
2134,0.417,0.6027529,0.08241652,0.5905991792678833
2135,0.417,0.743089,0.15932569,0.8587097525596619
2136,0.0,0.13561769,0.04166769,0.4851100444793701
2137,0.128,0.37751234,0.013382856,0.8995785713195801
2138,0.042,0.022846194,0.009173225,0.7331106662750244
2139,0.562,0.7701451,0.026617315,0.9303433895111084
2140,-0.417,0.1460314,0.10175867,0.934503138065338
2141,-0.34,0.14256015,0.036634352,0.8900333046913147
2142,-0.333,0.03192045,0.017592486,0.8910484313964844
2143,0.022,0.36095104,0.040430736,0.9452946186065674
2144,-0.25,0.029092113,0.10609736,0.9292913675308228
2145,-0.319,0.043399423,0.02779579,0.8535319566726685
2146,-0.146,0.1269396,0.09785384,0.9417193531990052
2147,-0.625,0.026145924,0.014953613,0.8786106109619141
2148,0.604,0.8540474,0.017969469,0.7759643197059631
2149,-0.438,0.01834645,0.012566062,0.8189928531646729
2150,-0.104,0.112850055,0.09611836,0.7880048751831055
2151,0.083,0.23198941,0.11739369,0.910391926765442
2152,-0.083,0.15932569,0.10913446,0.7944599390029907
2153,0.146,0.36095104,0.09958932,0.8019288778305054
2154,-0.396,0.06184035,0.017341165,0.7524012923240662
2155,-0.188,0.47886392,0.20172562,0.8893479704856873
2156,0.0,0.12086493,0.049336795,0.8839412927627563
2157,-0.479,0.025085296,0.038991302,0.6190500259399414
2158,-0.375,0.008544922,0.016021729,0.929527759552002
2159,-0.229,0.07608539,0.034277402,0.9231576323509216
2160,-0.333,0.011937759,0.010115679,0.9004521369934082
2161,0.125,0.37751234,0.021785567,0.9199140667915344
